 4065 818 2 439 150 440 8901 28 48672 193, 4065 818 2 439 150 440 8901 28 48672 193,1
 1086 36997 4 1662, 1086 36997 4 1662,0
 321 12 204 12 21 132 836 51312 173 8825 144 50781, 321 12 204 12 21 132 836 51312 173 8825 144 50781,0
 1 2 619 827 125 10954, 1 2 619 827 125 10954,0
 48507 397 14096 7284 55879 52878 33951 11178 33916 33945 14393, 48507 397 14096 7284 55879 52878 33951 11178 33916 33945 14393,1
 1 2 2012 734 851 898 176 31 38232, 1 2 2012 734 851 898 176 31 38232,0
 1 2 50733 17 10574, 1 2 50733 17 10574,0
 1316 17 1237 13353, 1316 17 1237 13353,1
 1844 15 19338 2267 9 502 4496 150 204 18509 193 193 193, 1844 15 19338 2267 9 502 4496 150 204 18509 193 193 193,1
 8066 28 231 7 6582 397 9773 62133 6351 35206 231 369 143 2778 13967 827 143 648, 8066 28 231 7 6582 397 9773 62133 6351 35206 231 369 143 2778 13967 827 143 648,1
 764 21 1513 143 2405, 764 21 1513 143 2405,0
 1 2 1981, 1 2 1981,0
 2473 48 112 53802 28 517 38 199 20575 138, 2473 48 112 53802 28 517 38 199 20575 138,1
 8084 49 1051, 8084 49 1051,0
 1 2 568 22043 125 40220 1221 135 12 729, 1 2 568 22043 125 40220 1221 135 12 729,0
 1 2 1310 2405 397 3397 4232, 1 2 1310 2405 397 3397 4232,0
 1 2 1044 3819, 1 2 1044 3819,0
 1981 109 2366, 1981 109 2366,0
 2939 1462, 2939 1462,0
 1324 369 49 277 12 12 12, 1324 369 49 277 12 12 12,1
 1324 14 7226 12 12 12 12 12, 1324 14 7226 12 12 12 12 12,1
 1 2 1044 3819, 1 2 1044 3819,0
 321 12 204 12 215 387 219, 321 12 204 12 215 387 219,0
 9 2901 626 12 12 12 12 12, 9 2901 626 12 12 12 12 12,1
 1 2 51846, 1 2 51846,0
 430 124 2168 61480, 430 124 2168 61480,1
 34301 2 763 763 763 5991 57 25 7925 763 763 763, 34301 2 763 763 763 5991 57 25 7925 763 763 763,1
 1 2 2012 4 1329 3, 1 2 2012 4 1329 3,0
 258, 258,0
 3101 1597 1237 2447 143 51364 1086 39113, 3101 1597 1237 2447 143 51364 1086 39113,0
 298 13882 8135 193, 298 13882 8135 193,1
 1 2 2012 4 1329 3, 1 2 2012 4 1329 3,0
 1 2 5751 3214, 1 2 5751 3214,0
 1 2 41594 109 2141, 1 2 41594 109 2141,0
 52812 109 15 52813 110 138 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12, 52812 109 15 52813 110 138 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12,1
 48616 4858, 48616 4858,0
 1 2 9927 1045, 1 2 9927 1045,0
 53731 6230 1257 397 608 397 338 848 2 1064 2 782 207, 53731 6230 1257 397 608 397 338 848 2 1064 2 782 207,1
 49646 51942 317 50733, 49646 51942 317 50733,0
 28 52705 294 1166 1129 109 28 1971 193 193 193, 28 52705 294 1166 1129 109 28 1971 193 193 193,1
 1 2 48616 4858, 1 2 48616 4858,0
 1 2 6103, 1 2 6103,0
 1 2 132 16, 1 2 132 16,0
 18518 3263 109 28 3619, 18518 3263 109 28 3619,1
 4425 125 294 13942, 4425 125 294 13942,1
 4065 358 61792 49196 765 638 3471 2354, 4065 358 61792 49196 765 638 3471 2354,1
 1448 765 208 9881 306 15 626 193, 1448 765 208 9881 306 15 626 193,1
 23 977 45 53017 1221 45 28 195 2233 71 124 1357 193, 23 977 45 53017 1221 45 28 195 2233 71 124 1357 193,1
 653 138 1770 143 1771 143 248 138 167 138 51823 644 30469 644 1772 653 653 138 653, 653 138 1770 143 1771 143 248 138 167 138 51823 644 30469 644 1772 653 653 138 653,0
 3940, 3940,0
 52975 31 28 62096 11614, 52975 31 28 62096 11614,1
 1 2 9255 382, 1 2 9255 382,0
 6460 487 17 36 9 298 144 143 185 9794 52753 12, 6460 487 17 36 9 298 144 143 185 9794 52753 12,1
 35 392 848 7690 38 392 2862 4 3360 138, 35 392 848 7690 38 392 2862 4 3360 138,1
 838 1475 109 1513 143 2405 9582 9721, 838 1475 109 1513 143 2405 9582 9721,0
 9323 4 38422 12 12 12 12 12 12 164 9 1342 9826 47715 193, 9323 4 38422 12 12 12 12 12 12 164 9 1342 9826 47715 193,1
 1513 143 144 741 2 9769 9770, 1513 143 144 741 2 9769 9770,0
 48616 4858, 48616 4858,0
 3264 21 36377 45 4618 49 298, 3264 21 36377 45 4618 49 298,1
 12893, 12893,1
 9 1051 1424 11011 215 8365 219, 9 1051 1424 11011 215 8365 219,0
 1971 143 857 397 8147 143 44124 397 8147 143 36177, 1971 143 857 397 8147 143 44124 397 8147 143 36177,1
 1 2 62565 45 48672 45 38606 45 38441, 1 2 62565 45 48672 45 38606 45 38441,1
 1 2 8177 143 7284 379 12 12 12, 1 2 8177 143 7284 379 12 12 12,0
 9 1422 21 5488 53647 53648, 9 1422 21 5488 53647 53648,1
 62514, 62514,1
 68 124 70 1368 2404 193 193 193 193, 68 124 70 1368 2404 193 193 193 193,1
 1 2 28 483 2514 62102, 1 2 28 483 2514 62102,1
 6460 487 17 36 9 19788 294 298 273 52753 12 12 12, 6460 487 17 36 9 19788 294 298 273 52753 12 12 12,1
 1513 144 741 7147, 1513 144 741 7147,0
 1277 1841, 1277 1841,0
 1 2 1044 3819, 1 2 1044 3819,0
,,1
 273, 273,0
 1055 430, 1055 430,0
 1 143 2397 12 12 12, 1 143 2397 12 12 12,1
 81 2666 38 9921 5504 20 143 62439, 81 2666 38 9921 5504 20 143 62439,1
 33941 52882 55538 33947 33934 11180 33931 15157 53414 4318 53666 33936 54536 6795 7303 15157 33917, 33941 52882 55538 33947 33934 11180 33931 15157 53414 4318 53666 33936 54536 6795 7303 15157 33917,1
 1513 143 2405 764, 1513 143 2405 764,0
 1324 49 832, 1324 49 832,0
 6459 572, 6459 572,0
 1 2 50778, 1 2 50778,0
 1 2 20934, 1 2 20934,0
 497 125 132 628, 497 125 132 628,0
 2671 21 34542 41192, 2671 21 34542 41192,0
 31615 144 12 644 12 729 143 8365 49 91, 31615 144 12 644 12 729 143 8365 49 91,0
 28 7990 1470 49 5648 17876, 28 7990 1470 49 5648 17876,1
 10267 2 8177 7284 2 5705 486 369 6230 17 6266 538 4 28, 10267 2 8177 7284 2 5705 486 369 6230 17 6266 538 4 28,0
 1 2 240 143 628 18320, 1 2 240 143 628 18320,0
 48616 4858 193 51987 707 2294 1925 617 44915, 48616 4858 193 51987 707 2294 1925 617 44915,0
 72 38 8 184 62611 7748 45 294 347 576 143 419 7690 347 3616, 72 38 8 184 62611 7748 45 294 347 576 143 419 7690 347 3616,1
 1 2 1011 294 1209, 1 2 1011 294 1209,0
 6113 9 19788 294 14257 53635 5150, 6113 9 19788 294 14257 53635 5150,1
 1166 3921 143 9 144 5149 883 36233 53428 39523 504 143 62597, 1166 3921 143 9 144 5149 883 36233 53428 39523 504 143 62597,1
 5751 3214 397 99, 5751 3214 397 99,0
 1 2 1277 1841, 1 2 1277 1841,0
 91 430 67 115 1086 2086 4 935, 91 430 67 115 1086 2086 4 935,0
 298 1087 10662 408 143 62425, 298 1087 10662 408 143 62425,1
 195 294 193 143 36 28 14578 59051 109 2622 347 2423 193, 195 294 193 143 36 28 14578 59051 109 2622 347 2423 193,1
 1 2 9471 648 12 3054, 1 2 9471 648 12 3054,0
 4731 2 294 6056 5299, 4731 2 294 6056 5299,0
 3397 143 110 2 1310 397 10470 143 338 1324 49 1511, 3397 143 110 2 1310 397 10470 143 338 1324 49 1511,0
 1513 143 144 741 2 959 7147 1440 215 751 219, 1513 143 144 741 2 959 7147 1440 215 751 219,0
 9095 215 3397 397 1310 2405 936 219, 9095 215 3397 397 1310 2405 936 219,0
 470 471 2 4731 2 6056 3828 125 1966 317 51342 215 471 219 472 215 471 219, 470 471 2 4731 2 6056 3828 125 1966 317 51342 215 471 219 472 215 471 219,0
 1 2 1044 3819, 1 2 1044 3819,0
 1530 21 110 9247 2405, 1530 21 110 9247 2405,0
 471 2 9270 1550, 471 2 9270 1550,0
 8077 824 8077 824 8077 7 230 623 475 4 644 1910 45 259 90 38 193 193 193, 8077 824 8077 824 8077 7 230 623 475 4 644 1910 45 259 90 38 193 193 193,1
 2012 4 1329 3, 2012 4 1329 3,0
 1 2 2012 4 1329 3, 1 2 2012 4 1329 3,0
 1166 5338 397 16971 62584, 1166 5338 397 16971 62584,1
,,0
 9471 648 12 3054, 9471 648 12 3054,0
 1 2 17034, 1 2 17034,0
 220 3372 51390, 220 3372 51390,0
 3931 420 8114, 3931 420 8114,0
 824 419 15198 52885 13723 143 143, 824 419 15198 52885 13723 143 143,1
 470 9792 472 2506 143 2405 1324 49 451, 470 9792 472 2506 143 2405 1324 49 451,0
 1 2 2012 1036 486, 1 2 2012 1036 486,0
 9 2901 626 12 12 12 12 12, 9 2901 626 12 12 12 12 12,1
 390 3471 347 10 7212 12, 390 3471 347 10 7212 12,1
 55844 193 193 62466, 55844 193 193 62466,1
 1 2 1044 3819, 1 2 1044 3819,0
 6056 3828 231 51327 231, 6056 3828 231 51327 231,0
 8365 49 591 143 31615 30 144 369 28 7928, 8365 49 591 143 31615 30 144 369 28 7928,0
 1164 1082 21012 1237, 1164 1082 21012 1237,1
 315 12 62069 143 143 231 20322 10947 439 150 440 13003 231 143 143 28 62070, 315 12 62069 143 143 231 20322 10947 439 150 440 13003 231 143 143 28 62070,1
 1 2 2671 31 203, 1 2 2671 31 203,0
 110 49196 369 109 45 765 390 3471 2354 11045 1316, 110 49196 369 109 45 765 390 3471 2354 11045 1316,1
 63 982 49 53802 62463, 63 982 49 53802 62463,1
 471 2 6522 150 1529 570 1061 561, 471 2 6522 150 1529 570 1061 561,0
 19653 392 390 45 1857 4 28 997 4114 2660 193 193 193, 19653 392 390 45 1857 4 28 997 4114 2660 193 193 193,1
 1 2 1044 3819, 1 2 1044 3819,0
 1513 2405 17 362 1170 1171, 1513 2405 17 362 1170 1171,0
 1 2 568 28 50778 50802 1135 215 144 219, 1 2 568 28 50778 50802 1135 215 144 219,0
 358 143 143 51730 746 2783 6409, 358 143 143 51730 746 2783 6409,0
 1 2 2012 18561, 1 2 2012 18561,0
 1 2 470 1513 2405 4759 31 2257 472, 1 2 470 1513 2405 4759 31 2257 472,0
 1 2 7760 379, 1 2 7760 379,0
 1 2 1051 12 9865 12 1217 1051 12 9866 12 1217, 1 2 1051 12 9865 12 1217 1051 12 9866 12 1217,0
 151 150 7143 8901 28 1971 11056, 151 150 7143 8901 28 1971 11056,1
 53146 599 36382 2940, 53146 599 36382 2940,1
 504 5883, 504 5883,1
 1 2 5289 50677 138, 1 2 5289 50677 138,0
 298 3199 317 483 52975, 298 3199 317 483 52975,1
 47575, 47575,0
 3382 14173 38458 143 143 53595, 3382 14173 38458 143 143 53595,1
 1 2 2298 9656 358, 1 2 2298 9656 358,0
 1 2 109 1842 31 315 12 50527 50528, 1 2 109 1842 31 315 12 50527 50528,0
 60492 848 392 9881 59855, 60492 848 392 9881 59855,1
 4425 53619 53620 45 10989 487 109 15 43043 12 12 193 193, 4425 53619 53620 45 10989 487 109 15 43043 12 12 193 193,1
 1 2 15013 3628, 1 2 15013 3628,0
 36 3806 53022 17 35621 54791, 36 3806 53022 17 35621 54791,1
 1 2 470 1654 472 1314 2 1611 317 2175 4 1132 143 371 384, 1 2 470 1654 472 1314 2 1611 317 2175 4 1132 143 371 384,0
 146 9881 273 2588 49 445 392 39741, 146 9881 273 2588 49 445 392 39741,1
 52733 2 60450 49320 21 12892 5924 3471 306 68 60451 193, 52733 2 60450 49320 21 12892 5924 3471 306 68 60451 193,1
 1 2 156, 1 2 156,0
 1 2 20513 53554 49 20480, 1 2 20513 53554 49 20480,1
 4322 68 499 193 193 193, 4322 68 499 193 193 193,1
 3135, 3135,0
 1 2 5289 50677 138, 1 2 5289 50677 138,0
 1 2 3214 49 36009 430, 1 2 3214 49 36009 430,0
 1966 150 204 61020 1166 37826 193, 1966 150 204 61020 1166 37826 193,1
 3397 143 110 2 290 109 1329 3, 3397 143 110 2 290 109 1329 3,0
 1 2 1310 143 10470 7284 143 358 9553 2411, 1 2 1310 143 10470 7284 143 358 9553 2411,0
 144 741 21 729 741 9 1867, 144 741 21 729 741 9 1867,1
 1 2 35995 1167 2377 49 1086 397 10741 572, 1 2 35995 1167 2377 49 1086 397 10741 572,0
 1530 294 1825 193, 1530 294 1825 193,1
 1 2 19323 17 2000 32 367 50080 471 41, 1 2 19323 17 2000 32 367 50080 471 41,0
 1 2 42444 38000, 1 2 42444 38000,0
 4322 68 499 45 20 150 204 9713 9 933 12, 4322 68 499 45 20 150 204 9713 9 933 12,1
 8001 143 4038 2 1172 1508, 8001 143 4038 2 1172 1508,0
 11414 28 41499 368 848 143 639 1010 306 20258 193 60842, 11414 28 41499 368 848 143 639 1010 306 20258 193 60842,1
 481 392 454 143 390 741 4 4114 2660, 481 392 454 143 390 741 4 4114 2660,1
 106 7 36 28 1457 273 16 138, 106 7 36 28 1457 273 16 138,1
 1 2 84 419 1549 20 21 8001 138, 1 2 84 419 1549 20 21 8001 138,0
 1310 143 10470 7284 358 21678 367 5089, 1310 143 10470 7284 358 21678 367 5089,0
 515 231 26 231 439 150 440 482 38 21 861 499 193 193, 515 231 26 231 439 150 440 482 38 21 861 499 193 193,1
 1379 21 9 52745, 1379 21 9 52745,1
 1310 2405, 1310 2405,0
 298 5113 45 2607 422 45 514 45 17 1237, 298 5113 45 2607 422 45 514 45 17 1237,1
 2298 7352 12 14216 391, 2298 7352 12 14216 391,1
 60845 193, 60845 193,1
 2564 28 52710 59850 31 15 28892, 2564 28 52710 59850 31 15 28892,1
 1237 38989, 1237 38989,1
 11416 674 19652 7226, 11416 674 19652 7226,1
 49972 2 239, 49972 2 239,0
 419 18 63 15 52801, 419 18 63 15 52801,1
 1 2 9 14391 260, 1 2 9 14391 260,0
 1 2 430, 1 2 430,1
 366 38 150 938 221 298 273 45 298 17330 45 298 1971 12 12 12, 366 38 150 938 221 298 273 45 298 17330 45 298 1971 12 12 12,1
 6841 358, 6841 358,0
 1 2 2132 367, 1 2 2132 367,0
 18585 28 36277 317 63 143 359 143 959, 18585 28 36277 317 63 143 359 143 959,1
 173 28 9895 4559 54098, 173 28 9895 4559 54098,1
 419 35 95 15 36233 4222 193 193 193, 419 35 95 15 36233 4222 193 193 193,1
 2, 2,1
 3263 33627 31 28 1867, 3263 33627 31 28 1867,1
 1310 143 10470 7284 358 7701 367 5089, 1310 143 10470 7284 358 7701 367 5089,0
 259 46337 294 306 38 138, 259 46337 294 306 38 138,1
 274 13383 193 848 9881 193 193 193, 274 13383 193 848 9881 193 193 193,1
 68 124 49 38 12, 68 124 49 38 12,1
 109 1842 31 315 12 50527 50528, 109 1842 31 315 12 50527 50528,0
 1 2 4649 31 34446 603, 1 2 4649 31 34446 603,0
 3696 8075 144 11904 839 2628, 3696 8075 144 11904 839 2628,0
 470 1654 472 1314 2 1611 317 2175 4 1132 143 371 384, 470 1654 472 1314 2 1611 317 2175 4 1132 143 371 384,0
 9 9881 7804 138 144 1438 21 36 20 12 12 12, 9 9881 7804 138 144 1438 21 36 20 12 12 12,1
 1 2 49972 143 41 49982, 1 2 49972 143 41 49982,0
 4231 2 2629 2 1162 1706 2689 215 8080 219, 4231 2 2629 2 1162 1706 2689 215 8080 219,0
 42 3981 16971, 42 3981 16971,1
 541 31 1543 49 38, 541 31 1543 49 38,1
 1 2 1310 143 7284 367, 1 2 1310 143 7284 367,0
 4322 499 28 53032 17 52708 18443 193, 4322 499 28 53032 17 52708 18443 193,1
 1310 150 338 2411 1909 58 1339 193, 1310 150 338 2411 1909 58 1339 193,0
 19323 17 2000 32 367 50080 471 41, 19323 17 2000 32 367 50080 471 41,0
 2340 2 2666 68 143 231 2473 21 861 195 28 5182 38 87 49 298 193 193, 2340 2 2666 68 143 231 2473 21 861 195 28 5182 38 87 49 298 193 193,1
 63 208 434 12 392 21 77 9 57960, 63 208 434 12 392 21 77 9 57960,1
 1310 17 10470 6602 124 3558, 1310 17 10470 6602 124 3558,0
 10446 317 12674 6054 15 1166 317 15 2261 193, 10446 317 12674 6054 15 1166 317 15 2261 193,1
 1 2 14391 260, 1 2 14391 260,0
 2473 8 38 205 138 7 925 38 1074 14 193, 2473 8 38 205 138 7 925 38 1074 14 193,1
 451, 451,0
 1 2 358 141 6406, 1 2 358 141 6406,0
 1310 397 10470 150 338 9091 102 499, 1310 397 10470 150 338 9091 102 499,0
 19653 9 298 54532 12 12 3558 21 861 499 2473, 19653 9 298 54532 12 12 3558 21 861 499 2473,1
 52753 49 445 392 784 12 1082 45 306 504 49 648 1209 193, 52753 49 445 392 784 12 1082 45 306 504 49 648 1209 193,1
 8163 392 392 392 109 2871 3867 193, 8163 392 392 392 109 2871 3867 193,1
 12893 85 9 933 23 68 193, 12893 85 9 933 23 68 193,1
 653 138 1770 143 1771 143 248 138 167 138 41969 448 50382 0 913 729 50383 644 30469 729 3420 653 138 653, 653 138 1770 143 1771 143 248 138 167 138 41969 448 50382 0 913 729 50383 644 30469 729 3420 653 138 653,0
 4 28 628, 4 28 628,0
 11416 674 19652 7226, 11416 674 19652 7226,1
 17827 143 17828 2975 4118 50548, 17827 143 17828 2975 4118 50548,0
 861 34 122 230 6582 193, 861 34 122 230 6582 193,1
 273 3884 9881 255 49 392 1082, 273 3884 9881 255 49 392 1082,1
 3357 1058 12143 763 763 96 3359 763 763 1355 763 763, 3357 1058 12143 763 763 96 3359 763 763 1355 763 763,1
 1 2 4649 31 34446 41534, 1 2 4649 31 34446 41534,0
 23 977 45 53017 1221 45 28 195 2233 71 193, 23 977 45 53017 1221 45 28 195 2233 71 193,1
 470 471 2 2132 2405 144 380 1324 49 832 470 1535 902 31 1886 2532, 470 471 2 2132 2405 144 380 1324 49 832 470 1535 902 31 1886 2532,0
 1 2 50266 1537, 1 2 50266 1537,0
,,1
 12893 12 12 12, 12893 12 12 12,1
 1 2 17295, 1 2 17295,0
 1 2 13243 4 3083 4711, 1 2 13243 4 3083 4711,0
 1971 21012, 1971 21012,1
 1 2 5289 50677 138, 1 2 5289 50677 138,0
 51164 109 28 1086 4342 143 143 2671 31 30, 51164 109 28 1086 4342 143 143 2671 31 30,0
 6602 368 1310 17 10470, 6602 368 1310 17 10470,0
 1 2 1310 143 10470 7284 143 358 9553 2411, 1 2 1310 143 10470 7284 143 358 9553 2411,0
 50807 1922, 50807 1922,0
,,0
 1314 2 5565 1225 818 421 109 2298 1611, 1314 2 5565 1225 818 421 109 2298 1611,0
 3214 49 1333 1537, 3214 49 1333 1537,0
 60024 9827, 60024 9827,1
 1 2 3793 21 39034 12 50114 12 5129 12 1558, 1 2 3793 21 39034 12 50114 12 5129 12 1558,0
 18417 397 51208 5089, 18417 397 51208 5089,0
 38369 2540 2628, 38369 2540 2628,1
 7212 38 8 114 49, 7212 38 8 114 49,1
 7707 61142 61143 143 833 294 7993 61144, 7707 61142 61143 143 833 294 7993 61144,1
 3397 143 110 2 9466 818 421 109 1312 143 3, 3397 143 110 2 9466 818 421 109 1312 143 3,0
 8001 367 3892, 8001 367 3892,0
 1 2 935 644 3454 936 1550 231, 1 2 935 644 3454 936 1550 231,0
 17827 143 17828 2975 4118 50548 49 367, 17827 143 17828 2975 4118 50548 49 367,0
 2132 143 2405 1405 143 1550 573, 2132 143 2405 1405 143 1550 573,0
 1 2 20325 30 31 2231 4560, 1 2 20325 30 31 2231 4560,0
 2975 659, 2975 659,0
 52975 31 28 1971, 52975 31 28 1971,1
 653 138 1770 143 1771 143 248 138 167 138 50354 1257 50355 0 50356 653 653 138 653, 653 138 1770 143 1771 143 248 138 167 138 50354 1257 50355 0 50356 653 653 138 653,0
 17827 143 17828 2975 4118 50548, 17827 143 17828 2975 4118 50548,0
 439 150 440 8901 443 193, 439 150 440 8901 443 193,1
 28 2974 66 10099 12 12 12, 28 2974 66 10099 12 12 12,1
 1 2 470 9470 302 50168 12 8113 12 1309 2 470 98, 1 2 470 9470 302 50168 12 8113 12 1309 2 470 98,0
 3397 143 110 2 44532 644 12 0 143 294 7925 31 5622 4215 143 371 10597, 3397 143 110 2 44532 644 12 0 143 294 7925 31 5622 4215 143 371 10597,0
,,1
 1 2 51180 215 471 219, 1 2 51180 215 471 219,0
 9190 2 1 2 1310 2405, 9190 2 1 2 1310 2405,0
 1 2 49972 143 41 49982, 1 2 49972 143 41 49982,0
 470 9792 472 849 31 50089 125 1329 3 1181, 470 9792 472 849 31 50089 125 1329 3 1181,0
 969 67 8797 10245 49 341 1086 514 215 471 219, 969 67 8797 10245 49 341 1086 514 215 471 219,0
 470 9470 302 50168 12 8113 12 1309 2 470 98 99, 470 9470 302 50168 12 8113 12 1309 2 470 98 99,0
 6406 45, 6406 45,0
 1 2 40816, 1 2 40816,0
 60639 150 204 3946, 60639 150 204 3946,1
 392 390 45 1857 4 4114 2660 193 193 193 193 193, 392 390 45 1857 4 4114 2660 193 193 193 193 193,1
 1 2 4231 2 41138, 1 2 4231 2 41138,0
 1310 143 10470 7284 367 13621, 1310 143 10470 7284 367 13621,0
 19592 824 824 824 10107 52708 824 824 824 19592, 19592 824 824 824 10107 52708 824 824 824 19592,1
 1310 2405, 1310 2405,0
 20885 4118 648 6230 240 143 1166, 20885 4118 648 6230 240 143 1166,1
 1310 143 10470 7284 143 358 9553 2411, 1310 143 10470 7284 143 358 9553 2411,0
,,0
 36265 514, 36265 514,0
 1 2 294 6843 31 8075 144 17 2231 4560, 1 2 294 6843 31 8075 144 17 2231 4560,0
 1 2 1642 150 1082 2 936 1828, 1 2 1642 150 1082 2 936 1828,0
 28 1971 21012 1460 12 861 499 2377 109 2622 193, 28 1971 21012 1460 12 861 499 2377 109 2622 193,1
 19653 392 1876 5820 92 670 139 53219 12 12 12, 19653 392 1876 5820 92 670 139 53219 12 12 12,1
 5289 2692 2950 4 13243 138, 5289 2692 2950 4 13243 138,0
 12893 161 1891 4 91 298 19592 2404 150 204 138, 12893 161 1891 4 91 298 19592 2404 150 204 138,1
 1 2 109 1842 31 315 12 50527 50528, 1 2 109 1842 31 315 12 50527 50528,0
 1 2 935 644 3454 936 1550 231, 1 2 935 644 3454 936 1550 231,0
 3123 31 28 10898 31 962 9748 60669, 3123 31 28 10898 31 962 9748 60669,1
 15 1630, 15 1630,1
 1 2 51012 248 193 193, 1 2 51012 248 193 193,0
 329 2862 1323 109 15 294 298 10662 408 193, 329 2862 1323 109 15 294 298 10662 408 193,1
 11414 28 41499 368 848 143 639 1010 306 20258 193, 11414 28 41499 368 848 143 639 1010 306 20258 193,1
 8054 1237 274 13383, 8054 1237 274 13383,1
 1 2 3605 4 28 5730 31 6138 447, 1 2 3605 4 28 5730 31 6138 447,0
 1 2 5289 50677 138, 1 2 5289 50677 138,0
 2159 7690 372 143 977 208 6741 964 9830 3471 226 134 636, 2159 7690 372 143 977 208 6741 964 9830 3471 226 134 636,1
 257 628 2 2356 5141, 257 628 2 2356 5141,0
 470 9792 472 818 421 109 1443 549 11488, 470 9792 472 818 421 109 1443 549 11488,0
 1 2 5289 50677 4 13243, 1 2 5289 50677 4 13243,0
 3357 1058 12143 369 193, 3357 1058 12143 369 193,1
 3397 143 110 2 1324 49 451 2 41067 818 421 109 1329 3 1362, 3397 143 110 2 1324 49 451 2 41067 818 421 109 1329 3 1362,0
 1 2 60964 1971 3264 1086 1237 49 15 3981, 1 2 60964 1971 3264 1086 1237 49 15 3981,1
 390 3471 611 109 4173 12 12 12, 390 3471 611 109 4173 12 12 12,1
 15 1521 193, 15 1521 193,1
 1 2 5289 50677 4 13243, 1 2 5289 50677 4 13243,0
 12893 12 12 12 61071, 12893 12 12 12 61071,1
 1 2 1310 143 7284 367, 1 2 1310 143 7284 367,0
 12335 28 442 31 36377 193 193 193 21870, 12335 28 442 31 36377 193 193 193 21870,1
 148 49 9 990 3314 371 1166 138, 148 49 9 990 3314 371 1166 138,1
 4649 31 11878 11286, 4649 31 11878 11286,0
 1893 109 5634 138 419 150 587 1844 38 392 16876 4 298 18492 12 12 12, 1893 109 5634 138 419 150 587 1844 38 392 16876 4 298 18492 12 12 12,1
 1 2 17783 34446 20655 41540 17 40816, 1 2 17783 34446 20655 41540 17 40816,0
 1 2 4231 2 41138, 1 2 4231 2 41138,0
 861 499 2423 109 2622 193 193 193 193, 861 499 2423 109 2622 193 193 193 193,1
 2482 15 3613 12 12 12 77 28 429 193, 2482 15 3613 12 12 12 77 28 429 193,1
 481 536 7804 306 15 1225, 481 536 7804 306 15 1225,1
 1 2 156, 1 2 156,0
 36434 19413 109 2473 12754 2464 3542 28 5113 60411, 36434 19413 109 2473 12754 2464 3542 28 5113 60411,1
 1 2 470 471 2 1 2 818 421 472, 1 2 470 471 2 1 2 818 421 472,0
 1 2 818 421, 1 2 818 421,0
 213 4694 21 77 9 52982 138 138 60951, 213 4694 21 77 9 52982 138 138 60951,1
 9 5491 193, 9 5491 193,1
 14788 707 50349 12 12, 14788 707 50349 12 12,0
 6822 55844 9827 491 38 74 28 5889 12, 6822 55844 9827 491 38 74 28 5889 12,1
 36 20523 306 6261 240 143 628 193 193 824 824 824 824 4065 818 824 824 824, 36 20523 306 6261 240 143 628 193 193 824 824 824 824 4065 818 824 824 824,1
 1 2 156, 1 2 156,0
 3327 124 949 290 291 292 2 3325, 3327 124 949 290 291 292 2 3325,0
 1 2 84 419 1549 20 21 8001 138, 1 2 84 419 1549 20 21 8001 138,0
 17827 143 17828 2975 4118 50548, 17827 143 17828 2975 4118 50548,0
 1 2 41540 31 17783 34446 41534, 1 2 41540 31 17783 34446 41534,0
 220 482 28 96 17 33600 17207 7798 31 15 2261 138, 220 482 28 96 17 33600 17207 7798 31 15 2261 138,1
 7369 2 45829 12075, 7369 2 45829 12075,0
 1 2 17783 34446 20655 49966 12 12 12, 1 2 17783 34446 20655 49966 12 12 12,0
 4307 137 109 336 229, 4307 137 109 336 229,0
 594 21 1310 150 3080 2387, 594 21 1310 150 3080 2387,0
,,0
 548 306 1009 425, 548 306 1009 425,1
 1 2 5289 50677 4 13243, 1 2 5289 50677 4 13243,0
 1 2 4649 6 4 3085 50080 471 41, 1 2 4649 6 4 3085 50080 471 41,0
 15 47 2745 5634 60203 1329 43011, 15 47 2745 5634 60203 1329 43011,1
 5788 61 51167 45 2666 68 193 193, 5788 61 51167 45 2666 68 193 193,0
 1 2 1310 7284 839 756 389, 1 2 1310 7284 839 756 389,0
 1 2 1440 306 50947, 1 2 1440 306 50947,0
 1 2 5289, 1 2 5289,0
 1 2 41540 31 17783 34446 41534, 1 2 41540 31 17783 34446 41534,0
 481 392 390 741 4 4114 2660 193 193 193 22127 193 193 193, 481 392 390 741 4 4114 2660 193 193 193 22127 193 193 193,1
 298 1408 2416, 298 1408 2416,1
 34301 12 12 12 28 10099 580 19739 926 107 482 38 21 83 67, 34301 12 12 12 28 10099 580 19739 926 107 482 38 21 83 67,1
 1 2 49972 143 41 49982, 1 2 49972 143 41 49982,0
 298 7203 109 28 1971 143 143 359 13003 193 193 193, 298 7203 109 28 1971 143 143 359 13003 193 193 193,1
 1324 952 954 9 517 193 193 193, 1324 952 954 9 517 193 193 193,1
 9 18518 3263 8386, 9 18518 3263 8386,1
 4425 193, 4425 193,1
 653 138 1770 143 1771 143 248 138 167 138 41969 448 50382 0 50390 1259 1219 653 138 653, 653 138 1770 143 1771 143 248 138 167 138 41969 448 50382 0 50390 1259 1219 653 138 653,0
 43747 7462 1257 397 1254 397 338 1257 2 667 2 892 207, 43747 7462 1257 397 1254 397 338 1257 2 667 2 892 207,1
 1 2 2975 659, 1 2 2975 659,0
